Date,Open,High,Low,Close,Adj_Close,Volume
Dec 22 1983,163.56,164.18,163.17,163.53,163.53,106260000
Dec 23 1983,163.27,163.31,162.9,163.22,163.22,62710000
Dec 27 1983,163.22,164.76,163.22,164.76,164.76,63800000
Dec 28 1983,164.69,165.34,164.3,165.34,165.34,85660000
Dec 29 1983,165.33,165.84,164.83,164.86,164.86,86560000
Dec 30 1983,164.86,165.05,164.58,164.93,164.93,71840000
Jan 03 1984,164.93,164.93,163.98,164.04,164.04,71340000
Jan 04 1984,164.09,166.78,164.04,166.78,166.78,112980000
Jan 05 1984,166.78,169.1,166.78,168.81,168.81,159990000
Jan 06 1984,168.81,169.31,168.49,169.28,169.28,137590000
Jan 09 1984,169.18,169.46,168.48,168.9,168.9,107100000
Jan 10 1984,168.9,169.54,167.87,167.95,167.95,109570000
Jan 11 1984,167.95,168.07,167.27,167.8,167.8,98660000
Jan 12 1984,167.79,168.4,167.68,167.75,167.75,99410000
Jan 13 1984,167.75,168.59,166.64,167.02,167.02,101790000
Jan 16 1984,167.02,167.55,166.77,167.18,167.18,93790000
Jan 17 1984,167.18,167.84,167.01,167.83,167.83,92750000
Jan 18 1984,167.83,168.34,167.02,167.55,167.55,109010000
Jan 19 1984,167.55,167.65,166.67,167.04,167.04,98340000
Jan 20 1984,167.04,167.06,165.87,166.21,166.21,93360000
Jan 23 1984,166.21,166.21,164.83,164.87,164.87,82010000
Jan 24 1984,164.87,166.35,164.84,165.94,165.94,103050000
Jan 25 1984,165.94,167.12,164.74,164.84,164.84,113470000
Jan 26 1984,164.84,165.55,164.12,164.24,164.24,111100000
Jan 27 1984,164.24,164.33,163.07,163.94,163.94,103720000
Jan 30 1984,164.4,164.67,162.4,162.87,162.87,103120000
Jan 31 1984,162.87,163.6,162.03,163.41,163.41,113510000
Feb 01 1984,163.41,164,162.27,162.74,162.74,107100000
Feb 02 1984,162.74,163.36,162.24,163.36,163.36,111330000
Feb 03 1984,163.44,163.98,160.82,160.91,160.91,109100000
Feb 06 1984,160.91,160.91,158.02,158.08,158.08,109090000
Feb 07 1984,157.91,158.81,157.01,158.74,158.74,107640000
Feb 08 1984,158.74,159.07,155.67,155.85,155.85,96890000
Feb 09 1984,155.85,156.17,154.3,155.42,155.42,128190000
Feb 10 1984,155.42,156.52,155.42,156.3,156.3,92220000
Feb 13 1984,156.3,156.32,154.13,154.95,154.95,78460000
Feb 14 1984,154.95,156.61,154.95,156.61,156.61,91800000
Feb 15 1984,156.61,157.48,156.1,156.25,156.25,94870000
Feb 16 1984,155.94,156.44,155.44,156.13,156.13,81750000
Feb 17 1984,156.13,156.8,155.51,155.74,155.74,76600000
Feb 21 1984,155.71,155.74,154.47,154.64,154.64,71890000
Feb 22 1984,154.52,155.1,153.94,154.31,154.31,90080000
Feb 23 1984,154.02,154.45,152.13,154.29,154.29,100220000
Feb 24 1984,154.31,157.51,154.29,157.51,157.51,102620000
Feb 27 1984,157.51,159.58,157.08,159.3,159.3,99140000
Feb 28 1984,159.3,159.3,156.59,156.82,156.82,91010000
Feb 29 1984,156.82,158.27,156.41,157.06,157.06,92810000
Mar 01 1984,157.06,158.19,156.77,158.19,158.19,82010000
Mar 02 1984,158.19,159.9,158.19,159.24,159.24,108270000
Mar 05 1984,159.24,159.24,157.59,157.89,157.89,69870000
Mar 06 1984,157.89,158.37,156.21,156.25,156.25,83590000
Mar 07 1984,156.25,156.25,153.81,154.57,154.57,90080000
Mar 08 1984,154.57,155.8,154.35,155.19,155.19,80630000
Mar 09 1984,155.12,155.19,153.77,154.35,154.35,73170000
Mar 12 1984,154.35,156.35,154.35,156.34,156.34,84470000
Mar 13 1984,156.34,157.93,156.34,156.78,156.78,102600000
Mar 14 1984,156.78,157.17,156.22,156.77,156.77,77250000
Mar 15 1984,156.78,158.05,156.73,157.41,157.41,79520000
Mar 16 1984,157.41,160.45,157.41,159.27,159.27,118000000
Mar 19 1984,159.27,159.27,157.28,157.78,157.78,64060000
Mar 20 1984,157.78,159.17,157.78,158.86,158.86,86460000
Mar 21 1984,158.86,159.26,158.59,158.66,158.66,87170000
Mar 22 1984,158.66,158.67,156.61,156.69,156.69,87340000
Mar 23 1984,156.69,156.92,156.02,156.86,156.86,79760000
Mar 26 1984,156.86,157.18,156.31,156.67,156.67,69070000
Mar 27 1984,156.67,157.3,156.61,157.3,157.3,73670000
Mar 28 1984,157.3,159.9,157.3,159.88,159.88,104870000
Mar 29 1984,159.88,160.46,159.52,159.52,159.52,81470000
Mar 30 1984,159.52,159.52,158.92,159.18,159.18,71590000
Apr 02 1984,159.18,159.87,157.63,157.98,157.98,85680000
Apr 03 1984,157.99,158.27,157.17,157.66,157.66,87980000
Apr 04 1984,157.66,158.11,157.29,157.54,157.54,92860000
Apr 05 1984,157.54,158.1,154.96,155.04,155.04,101750000
Apr 06 1984,155.04,155.48,154.12,155.48,155.48,86620000
Apr 09 1984,155.48,155.86,154.71,155.45,155.45,71570000
Apr 10 1984,155.45,156.57,155.45,155.87,155.87,78990000
Apr 11 1984,155.93,156.31,154.9,155,155,80280000
Apr 12 1984,155,157.74,154.17,157.73,157.73,96330000
Apr 13 1984,157.73,158.87,157.13,157.31,157.31,99620000
Apr 16 1984,157.31,158.35,156.49,158.32,158.32,73870000
Apr 17 1984,158.32,159.59,158.32,158.97,158.97,98150000
Apr 18 1984,158.97,158.97,157.64,157.9,157.9,85040000
Apr 19 1984,157.9,158.02,157.1,158.02,158.02,75860000
Apr 23 1984,158.02,158.05,156.79,156.8,156.8,73080000
Apr 24 1984,156.8,158.38,156.61,158.07,158.07,87060000
Apr 25 1984,158.07,158.77,157.8,158.65,158.65,83520000
Apr 26 1984,158.65,160.5,158.65,160.3,160.3,98000000
Apr 27 1984,160.3,160.69,159.77,159.89,159.89,88530000
Apr 30 1984,159.89,160.43,159.3,160.05,160.05,72740000
May 01 1984,160.05,161.69,160.05,161.68,161.68,110550000
May 02 1984,161.68,162.11,161.41,161.9,161.9,107080000
May 03 1984,161.9,161.9,160.95,161.2,161.2,91910000
May 04 1984,161.2,161.2,158.93,159.11,159.11,98580000
May 07 1984,159.11,159.48,158.63,159.47,159.47,72760000
May 08 1984,159.47,160.52,159.14,160.52,160.52,81610000
May 09 1984,160.52,161.31,159.39,160.11,160.11,100590000
May 10 1984,160.11,160.45,159.61,160,160,101810000
May 11 1984,160,160,157.42,158.49,158.49,82780000
May 14 1984,158.49,158.49,157.2,157.5,157.5,64900000
May 15 1984,157.5,158.27,157.29,158,158,88250000
May 16 1984,158,158.41,157.83,157.99,157.99,89210000
May 17 1984,157.99,157.99,156.15,156.57,156.57,90310000
May 18 1984,156.57,156.77,155.24,155.78,155.78,81270000
May 21 1984,155.78,156.11,154.63,154.73,154.73,73380000
May 22 1984,154.73,154.73,152.99,153.88,153.88,88030000
May 23 1984,153.88,154.02,153.1,153.15,153.15,82690000
May 24 1984,153.15,153.15,150.8,151.23,151.23,99040000
May 25 1984,151.23,152.02,150.85,151.62,151.62,78190000
May 29 1984,151.62,151.86,149.95,150.29,150.29,69060000
May 30 1984,150.29,151.43,148.68,150.35,150.35,105660000
May 31 1984,150.35,150.69,149.76,150.55,150.55,81890000
Jun 01 1984,150.55,153.24,150.55,153.24,153.24,96040000
Jun 04 1984,153.24,155.1,153.24,154.34,154.34,96740000
Jun 05 1984,154.34,154.34,153.28,153.65,153.65,84840000
Jun 06 1984,153.65,155.03,153.38,155.01,155.01,83440000
Jun 07 1984,155.01,155.11,154.36,154.92,154.92,82120000
Jun 08 1984,154.92,155.4,154.57,155.17,155.17,67840000
Jun 11 1984,155.17,155.17,153,153.06,153.06,69050000
Jun 12 1984,153.06,153.07,151.61,152.19,152.19,84660000
Jun 13 1984,152.19,152.85,151.86,152.13,152.13,67510000
Jun 14 1984,152.12,152.14,150.31,150.39,150.39,79120000
Jun 15 1984,150.49,150.71,149.02,149.03,149.03,85460000
Jun 18 1984,149.03,151.92,148.53,151.73,151.73,94900000
Jun 19 1984,151.73,153,151.73,152.61,152.61,98000000
Jun 20 1984,151.89,154.84,150.96,154.84,154.84,99090000
Jun 21 1984,154.84,155.64,154.05,154.51,154.51,123380000
Jun 22 1984,154.51,154.92,153.89,154.46,154.46,98400000
Jun 25 1984,154.46,154.67,153.86,153.97,153.97,72850000
Jun 26 1984,153.97,153.97,152.47,152.71,152.71,82600000
Jun 27 1984,152.71,152.88,151.3,151.64,151.64,78400000
Jun 28 1984,151.64,153.07,151.62,152.84,152.84,77660000
Jun 29 1984,152.84,154.08,152.82,153.18,153.18,90770000
Jul 02 1984,153.16,153.22,152.44,153.2,153.2,69230000
Jul 03 1984,153.2,153.86,153.1,153.7,153.7,69960000
Jul 05 1984,153.7,153.87,152.71,152.76,152.76,66100000
Jul 06 1984,152.76,152.76,151.63,152.24,152.24,65850000
Jul 09 1984,152.24,153.53,151.44,153.36,153.36,74830000
Jul 10 1984,153.36,153.53,152.57,152.89,152.89,74010000
Jul 11 1984,152.89,152.89,150.55,150.56,150.56,89540000
Jul 12 1984,150.56,151.06,149.63,150.03,150.03,86050000
Jul 13 1984,150.03,151.16,150.03,150.88,150.88,75480000
Jul 16 1984,150.88,151.6,150.01,151.6,151.6,73420000
Jul 17 1984,151.6,152.6,151.26,152.38,152.38,82890000
Jul 18 1984,152.38,152.38,151.11,151.4,151.4,76640000
Jul 19 1984,151.4,151.4,150.27,150.37,150.37,85230000
Jul 20 1984,150.37,150.58,149.07,149.55,149.55,79090000
Jul 23 1984,149.55,149.55,147.85,148.95,148.95,77990000
Jul 24 1984,148.95,149.28,147.78,147.82,147.82,74370000
Jul 25 1984,147.82,149.3,147.26,148.83,148.83,90520000
Jul 26 1984,148.83,150.16,148.83,150.08,150.08,90410000
Jul 27 1984,150.08,151.38,149.99,151.19,151.19,101350000
Jul 30 1984,151.19,151.19,150.14,150.19,150.19,72330000
Jul 31 1984,150.19,150.77,149.65,150.66,150.66,86910000
Aug 01 1984,150.66,154.08,150.66,154.08,154.08,127500000
Aug 02 1984,154.08,157.99,154.08,157.99,157.99,172800000
Aug 03 1984,160.28,162.56,158,162.35,162.35,236500000
Aug 06 1984,162.35,165.27,162.09,162.6,162.6,203000000
Aug 07 1984,162.6,163.58,160.81,162.72,162.72,127900000
Aug 08 1984,162.71,163.87,161.75,161.75,161.75,121200000
Aug 09 1984,161.75,165.88,161.47,165.54,165.54,131100000
Aug 10 1984,165.54,168.59,165.24,165.42,165.42,171000000
Aug 13 1984,164.84,165.49,163.98,165.43,165.43,77960000
Aug 14 1984,165.43,166.09,164.28,164.42,164.42,81470000
Aug 15 1984,164.42,164.42,162.75,162.8,162.8,91880000
Aug 16 1984,162.8,164.42,162.75,163.77,163.77,93610000
Aug 17 1984,164.3,164.61,163.78,164.14,164.14,71500000
Aug 20 1984,164.14,164.94,163.76,164.94,164.94,75450000
Aug 21 1984,164.94,168.22,164.93,167.83,167.83,128100000
Aug 22 1984,167.83,168.8,166.92,167.06,167.06,116000000
Aug 23 1984,167.06,167.78,166.61,167.12,167.12,83130000
Aug 24 1984,167.12,167.52,167.12,167.51,167.51,69640000
Aug 27 1984,167.51,167.51,165.81,166.44,166.44,57660000
Aug 28 1984,166.44,167.43,166.21,167.4,167.4,70560000
Aug 29 1984,167.4,168.21,167.03,167.09,167.09,90660000
Aug 30 1984,167.1,167.19,166.55,166.6,166.6,70840000
Aug 31 1984,166.6,166.68,165.78,166.68,166.68,57460000
Sep 04 1984,166.68,166.68,164.73,164.88,164.88,62110000
Sep 05 1984,164.88,164.88,163.84,164.29,164.29,69250000
Sep 06 1984,164.29,165.95,164.29,165.65,165.65,91920000
Sep 07 1984,165.65,166.31,164.22,164.37,164.37,84110000
Sep 10 1984,164.37,165.05,163.06,164.26,164.26,74410000
Sep 11 1984,165.22,166.17,164.28,164.45,164.45,101300000
Sep 12 1984,164.45,164.81,164.14,164.68,164.68,77980000
Sep 13 1984,164.68,167.94,164.68,167.94,167.94,110500000
Sep 14 1984,167.94,169.65,167.94,168.78,168.78,137400000
Sep 17 1984,168.78,169.37,167.99,168.87,168.87,88790000
Sep 18 1984,168.87,168.87,167.64,167.65,167.65,107700000
Sep 19 1984,167.65,168.76,166.89,166.94,166.94,119900000
Sep 20 1984,166.94,167.47,166.7,167.47,167.47,92030000
Sep 21 1984,167.47,168.67,165.66,165.67,165.67,120600000
Sep 24 1984,165.67,166.12,164.98,165.28,165.28,76380000
Sep 25 1984,165.28,165.97,164.45,165.62,165.62,86250000
Sep 26 1984,165.62,167.2,165.61,166.28,166.28,100200000
Sep 27 1984,166.75,167.18,166.33,166.96,166.96,88880000
Sep 28 1984,166.96,166.96,165.77,166.1,166.1,78950000
Oct 01 1984,166.1,166.1,164.48,164.62,164.62,73630000
Oct 02 1984,164.62,165.24,163.55,163.59,163.59,89360000
Oct 03 1984,163.59,163.59,162.2,162.44,162.44,92400000
Oct 04 1984,162.44,163.22,162.44,162.92,162.92,76700000
Oct 05 1984,162.92,163.32,162.51,162.68,162.68,82950000
Oct 08 1984,162.68,162.68,161.8,162.13,162.13,46360000
Oct 09 1984,162.13,162.84,161.62,161.67,161.67,76840000
Oct 10 1984,161.67,162.12,160.02,162.11,162.11,94270000
Oct 11 1984,162.11,162.87,162,162.78,162.78,87020000
Oct 12 1984,162.78,164.47,162.78,164.18,164.18,92190000
Oct 15 1984,164.18,166.15,164.09,165.77,165.77,87590000
Oct 16 1984,165.78,165.78,164.66,164.78,164.78,82930000
Oct 17 1984,164.78,165.04,163.71,164.14,164.14,99740000
Oct 18 1984,164.14,168.1,163.8,168.1,168.1,149500000
Oct 19 1984,168.08,169.62,167.31,167.96,167.96,186900000
Oct 22 1984,167.96,168.36,167.26,167.36,167.36,81020000
Oct 23 1984,167.36,168.27,166.83,167.09,167.09,92260000
Oct 24 1984,167.09,167.54,166.82,167.2,167.2,91620000
Oct 25 1984,167.2,167.62,166.17,166.31,166.31,92760000
Oct 26 1984,166.31,166.31,164.93,165.29,165.29,83900000
Oct 29 1984,165.29,165.29,164.67,164.78,164.78,63200000
Oct 30 1984,164.78,167.33,164.78,166.84,166.84,95200000
Oct 31 1984,166.74,166.95,165.99,166.09,166.09,91890000
Nov 01 1984,166.09,167.83,166.09,167.49,167.49,107300000
Nov 02 1984,167.49,167.95,167.24,167.42,167.42,96810000
Nov 05 1984,167.42,168.65,167.33,168.58,168.58,84730000
Nov 06 1984,168.58,170.41,168.58,170.41,170.41,101200000
Nov 07 1984,170.41,170.41,168.44,169.17,169.17,110800000
Nov 08 1984,169.19,169.27,168.27,168.68,168.68,88580000
Nov 09 1984,168.68,169.46,167.44,167.6,167.6,83620000
Nov 12 1984,167.65,167.65,166.67,167.36,167.36,55610000
Nov 13 1984,167.36,167.38,165.79,165.97,165.97,69790000
Nov 14 1984,165.97,166.43,165.39,165.99,165.99,73940000
Nov 15 1984,165.99,166.49,165.61,165.89,165.89,81530000
Nov 16 1984,165.89,166.24,164.09,164.1,164.1,83140000
Nov 19 1984,164.1,164.34,163.03,163.09,163.09,69730000
Nov 20 1984,163.1,164.47,163.1,164.18,164.18,83240000
Nov 21 1984,164.18,164.68,163.29,164.51,164.51,81620000
Nov 23 1984,164.52,166.92,164.52,166.92,166.92,73910000
Nov 26 1984,166.92,166.92,165.37,165.55,165.55,76520000
Nov 27 1984,165.55,166.85,165.07,166.29,166.29,95470000
Nov 28 1984,166.29,166.9,164.97,165.02,165.02,86300000
Nov 29 1984,165.02,165.02,163.78,163.91,163.91,75860000
Nov 30 1984,163.91,163.91,162.99,163.58,163.58,77580000
Dec 03 1984,163.58,163.58,162.29,162.82,162.82,95300000
Dec 04 1984,162.82,163.91,162.82,163.38,163.38,81250000
Dec 05 1984,163.38,163.4,161.93,162.1,162.1,88700000
Dec 06 1984,162.1,163.11,161.76,162.76,162.76,96560000
Dec 07 1984,162.76,163.31,162.26,162.26,162.26,81000000
Dec 10 1984,162.26,163.32,161.54,162.83,162.83,81140000
Dec 11 1984,162.83,163.18,162.56,163.07,163.07,80240000
Dec 12 1984,163.07,163.18,162.55,162.63,162.63,78710000
Dec 13 1984,162.63,162.92,161.54,161.81,161.81,80850000
Dec 14 1984,161.81,163.53,161.63,162.69,162.69,95060000
Dec 17 1984,162.69,163.63,162.44,163.61,163.61,89490000
Dec 18 1984,163.61,168.11,163.61,168.11,168.11,169000000
Dec 19 1984,168.11,169.03,166.84,167.16,167.16,139600000
Dec 20 1984,167.16,167.58,166.29,166.38,166.38,93220000
Dec 21 1984,166.34,166.38,164.62,165.51,165.51,101200000
Dec 24 1984,165.51,166.93,165.5,166.76,166.76,55550000
Dec 26 1984,166.76,166.76,166.29,166.47,166.47,46700000
Dec 27 1984,166.47,166.5,165.62,165.75,165.75,70100000
Dec 28 1984,165.75,166.32,165.67,166.26,166.26,77070000
Dec 31 1984,166.26,167.34,166.06,167.24,167.24,80260000
Jan 02 1985,167.2,167.2,165.19,165.37,165.37,67820000
Jan 03 1985,165.37,166.11,164.38,164.57,164.57,88880000
Jan 04 1985,164.55,164.55,163.36,163.68,163.68,77480000
Jan 07 1985,163.68,164.71,163.68,164.24,164.24,86190000
Jan 08 1985,164.24,164.59,163.91,163.99,163.99,92110000
Jan 09 1985,163.99,165.57,163.99,165.18,165.18,99230000
Jan 10 1985,165.18,168.31,164.99,168.31,168.31,124700000
Jan 11 1985,168.31,168.72,167.58,167.91,167.91,107600000
Jan 14 1985,167.91,170.55,167.58,170.51,170.51,124900000
Jan 15 1985,170.51,171.82,170.4,170.81,170.81,155300000
Jan 16 1985,170.81,171.94,170.41,171.19,171.19,135500000
Jan 17 1985,171.19,171.34,170.22,170.73,170.73,113600000
Jan 18 1985,170.73,171.42,170.66,171.32,171.32,104700000
Jan 21 1985,171.32,175.45,171.31,175.23,175.23,146800000
Jan 22 1985,175.23,176.63,175.14,175.48,175.48,174800000
Jan 23 1985,175.48,177.3,175.15,177.3,177.3,144400000
Jan 24 1985,177.3,178.16,176.56,176.71,176.71,160700000
Jan 25 1985,176.71,177.75,176.54,177.35,177.35,122400000
Jan 28 1985,177.35,178.19,176.56,177.4,177.4,128400000
Jan 29 1985,177.4,179.19,176.58,179.18,179.18,115700000
Jan 30 1985,179.18,180.27,179.05,179.39,179.39,170000000
Jan 31 1985,179.39,179.83,178.56,179.63,179.63,132500000
Feb 01 1985,179.63,179.63,178.44,178.63,178.63,105400000
Feb 04 1985,178.63,180.35,177.75,180.35,180.35,113700000
Feb 05 1985,180.35,181.53,180.07,180.61,180.61,143900000
Feb 06 1985,180.61,181.5,180.32,180.43,180.43,141000000
Feb 07 1985,180.43,181.96,180.43,181.82,181.82,151700000
Feb 08 1985,181.82,182.39,181.67,182.19,182.19,116500000
Feb 11 1985,182.19,182.19,180.11,180.51,180.51,104000000
Feb 12 1985,180.51,180.75,179.45,180.56,180.56,111100000
Feb 13 1985,180.56,183.86,180.5,183.35,183.35,142500000
Feb 14 1985,183.35,183.95,182.39,182.41,182.41,139700000
Feb 15 1985,182.41,182.65,181.23,181.6,181.6,106500000
Feb 19 1985,181.6,181.61,180.95,181.33,181.33,90400000
Feb 20 1985,181.33,182.1,180.64,181.18,181.18,118200000
Feb 21 1985,181.18,181.18,180.02,180.19,180.19,104000000
Feb 22 1985,180.19,180.41,179.23,179.36,179.36,93680000
Feb 25 1985,179.36,179.36,178.13,179.23,179.23,89740000
Feb 26 1985,179.23,181.58,179.16,181.17,181.17,114200000
Feb 27 1985,181.17,181.87,180.5,180.71,180.71,107700000
Feb 28 1985,180.71,181.21,180.33,181.18,181.18,100700000
Mar 01 1985,181.18,183.89,181.16,183.23,183.23,139900000
Mar 04 1985,183.23,183.41,181.4,182.06,182.06,102100000
Mar 05 1985,182.06,182.65,181.42,182.23,182.23,116400000
Mar 06 1985,182.23,182.25,180.59,180.65,180.65,116900000
Mar 07 1985,180.65,180.65,179.44,179.51,179.51,112100000
Mar 08 1985,179.51,179.97,179.07,179.1,179.1,96390000
Mar 11 1985,179.1,179.46,178.15,178.79,178.79,84110000
Mar 12 1985,178.79,180.14,178.7,179.66,179.66,92840000
Mar 13 1985,179.66,179.96,178.02,178.19,178.19,101700000
Mar 14 1985,178.19,178.53,177.61,177.84,177.84,103400000
Mar 15 1985,177.84,178.41,176.53,176.53,176.53,105200000
Mar 18 1985,176.53,177.66,176.53,176.88,176.88,94020000
Mar 19 1985,176.88,179.56,176.87,179.54,179.54,119200000
Mar 20 1985,179.54,179.78,178.79,179.08,179.08,107500000
Mar 21 1985,179.08,180.22,178.89,179.35,179.35,95930000
Mar 22 1985,179.35,179.92,178.86,179.04,179.04,99250000
Mar 25 1985,179.04,179.04,177.85,177.97,177.97,74040000
Mar 26 1985,177.97,178.86,177.88,178.43,178.43,89930000
Mar 27 1985,178.43,179.8,178.43,179.54,179.54,101000000
Mar 28 1985,179.54,180.6,179.43,179.54,179.54,99780000
Mar 29 1985,179.54,180.66,179.54,180.66,180.66,101400000
Apr 01 1985,180.66,181.27,180.43,181.27,181.27,89900000
Apr 02 1985,181.27,181.86,180.28,180.53,180.53,101700000
Apr 03 1985,180.53,180.53,178.64,179.11,179.11,95480000
Apr 04 1985,179.11,179.13,178.29,179.03,179.03,86910000
Apr 08 1985,179.03,179.46,177.86,178.03,178.03,79960000
Apr 09 1985,178.03,178.67,177.97,178.21,178.21,83980000
Apr 10 1985,178.21,179.9,178.21,179.42,179.42,108200000
Apr 11 1985,179.42,180.91,179.42,180.19,180.19,108400000
Apr 12 1985,180.19,180.55,180.06,180.54,180.54,86220000
Apr 15 1985,180.54,181.15,180.45,180.92,180.92,80660000
Apr 16 1985,180.92,181.78,180.19,181.2,181.2,98480000
Apr 17 1985,181.2,181.91,181.14,181.68,181.68,96020000
Apr 18 1985,181.68,182.56,180.75,180.84,180.84,100600000
Apr 19 1985,180.84,181.25,180.42,181.11,181.11,81110000
Apr 22 1985,181.11,181.23,180.25,180.7,180.7,79930000
Apr 23 1985,180.7,181.97,180.34,181.88,181.88,108900000
Apr 24 1985,181.88,182.27,181.74,182.26,182.26,99600000
Apr 25 1985,182.26,183.43,182.12,183.43,183.43,108600000
Apr 26 1985,183.43,183.61,182.11,182.18,182.18,86570000
Apr 29 1985,182.18,182.34,180.62,180.63,180.63,88860000
Apr 30 1985,180.63,180.63,178.86,179.83,179.83,111800000
May 01 1985,179.83,180.04,178.35,178.37,178.37,101600000
May 02 1985,178.37,179.01,178.37,179.01,179.01,107700000
May 03 1985,179.01,180.3,179.01,180.08,180.08,94870000
May 06 1985,180.08,180.56,179.82,179.99,179.99,85650000
May 07 1985,179.99,181.09,179.87,180.76,180.76,100200000
May 08 1985,180.76,180.76,179.96,180.62,180.62,101300000
May 09 1985,180.62,181.97,180.62,181.92,181.92,111000000
May 10 1985,181.92,184.74,181.92,184.28,184.28,140300000
May 13 1985,184.28,184.61,184.19,184.61,184.61,85830000
May 14 1985,184.61,185.17,183.65,183.87,183.87,97360000
May 15 1985,183.87,185.43,183.86,184.54,184.54,106100000
May 16 1985,184.54,185.74,184.54,185.66,185.66,99420000
May 17 1985,185.66,187.94,185.47,187.42,187.42,124600000
May 20 1985,187.42,189.98,187.42,189.72,189.72,146300000
May 21 1985,189.72,189.81,188.78,189.64,189.64,130200000
May 22 1985,189.64,189.64,187.71,188.56,188.56,101400000
May 23 1985,188.56,188.56,187.45,187.6,187.6,101000000
May 24 1985,187.6,188.29,187.29,188.29,188.29,85970000
May 28 1985,188.29,188.94,187.38,187.86,187.86,90600000
May 29 1985,187.86,187.86,187.11,187.68,187.68,96540000
May 30 1985,187.68,188.04,187.09,187.75,187.75,108300000
May 31 1985,187.75,189.59,187.45,189.55,189.55,134100000
Jun 03 1985,189.55,190.36,188.93,189.32,189.32,125000000
Jun 04 1985,189.32,190.27,188.88,190.04,190.04,115400000
Jun 05 1985,190.04,191.02,190.04,190.16,190.16,143900000
Jun 06 1985,189.75,191.06,189.13,191.06,191.06,117200000
